COUNTRY_NAME,YEAR,SUM(F.CO2)
NorthKorea,2016,"27,8926404"
NorthKorea,2017,"20,5448209"
NorthKorea,2018,"16,6018698"
NorthKorea,2019,"27,4720945"
NorthKorea,2020,"27,2885458"
NorthKorea,2021,"27,2885458"
Philippines,,"718,116824"
Philippines,2000,"22,2631841"
Philippines,1990,"16,03337"
Philippines,1991,"16,4420316"
Philippines,1992,"17,8256711"
Philippines,1993,"17,633614"
Philippines,1994,"19,051388"
Philippines,1995,"20,6180183"
Philippines,1996,"20,5894116"
Philippines,1997,"23,0242427"
Philippines,1998,"21,9367326"
Philippines,1999,"21,4373289"
Philippines,2001,"21,1777979"
Philippines,2002,"20,6937364"
Philippines,2003,"20,2905142"
Philippines,2004,"20,6174575"
Philippines,2005,"20,3707771"
Philippines,2006,"18,1657807"
Philippines,2007,"18,9956137"
Philippines,2008,"20,4089317"
Philippines,2009,"19,8649562"
Philippines,2010,"21,1869003"
Philippines,2011,"21,0298101"
Philippines,2012,"21,8263462"
Philippines,2013,"23,2529811"
Philippines,2014,"24,1601601"
Philippines,2015,"26,3571926"
Philippines,2016,"28,3000888"
Philippines,2017,"30,7839988"
Philippines,2018,"31,6526271"
Philippines,2019,"32,5459468"
Philippines,2020,"29,7901067"
Philippines,2021,"29,7901067"
SaintLucia,,"1772,50779"
SaintLucia,2000,"53,3016864"
SaintLucia,1990,"31,2198232"
SaintLucia,1991,"32,0342869"
SaintLucia,1992,"35,977991"
SaintLucia,1993,"39,2443989"
SaintLucia,1994,"43,0330225"
SaintLucia,1995,"44,905018"
SaintLucia,1996,"47,2666192"
SaintLucia,1997,"46,6154672"
SaintLucia,1998,"50,5703139"
SaintLucia,1999,"51,627988"
SaintLucia,2001,"54,4805568"
SaintLucia,2002,"54,0659506"
SaintLucia,2003,"56,4216034"
SaintLucia,2004,"59,7775251"
SaintLucia,2005,"57,0388638"
SaintLucia,2006,"59,5526693"
SaintLucia,2007,"60,8478934"
SaintLucia,2008,"59,9989412"
SaintLucia,2009,"59,2290139"
SaintLucia,2010,"67,1823534"
SaintLucia,2011,"66,6239803"
SaintLucia,2012,"66,7069733"
SaintLucia,2013,"65,8849774"
SaintLucia,2014,"65,1029748"
SaintLucia,2015,"64,3095921"
SaintLucia,2016,"64,9660045"
SaintLucia,2017,"67,0619052"
SaintLucia,2018,"67,201425"
SaintLucia,2019,"65,2683407"
SaintLucia,2020,"57,4948128"
SaintLucia,2021,"57,4948128"
SouthKorea,,"7915,53331"
SouthKorea,2000,"223,151249"
SouthKorea,1990,"140,062438"
SouthKorea,1991,"152,531136"
SouthKorea,1992,"164,220804"
SouthKorea,1993,"178,786868"
SouthKorea,1994,"190,541269"
SouthKorea,1995,"203,316212"
SouthKorea,1996,"220,897098"
SouthKorea,1997,"231,286352"
SouthKorea,1998,"194,820433"
SouthKorea,1999,"209,794402"
SouthKorea,2001,"229,527485"
SouthKorea,2002,"238,3969"
SouthKorea,2003,"241,663871"
SouthKorea,2004,"243,620179"
SouthKorea,2005,"246,186477"
SouthKorea,2006,"247,709187"
SouthKorea,2007,"255,935553"
SouthKorea,2008,"260,592875"
SouthKorea,2009,"262,253006"
SouthKorea,2010,"288,504876"
SouthKorea,2011,"301,071774"
SouthKorea,2012,"301,52355"
SouthKorea,2013,"303,084292"
SouthKorea,2014,"299,049522"
SouthKorea,2015,"299,964553"
SouthKorea,2016,"300,925188"
SouthKorea,2017,"308,004591"
SouthKorea,2018,"315,000966"
SouthKorea,2019,"303,611457"
SouthKorea,2020,"279,749374"
SouthKorea,2021,"279,749374"
SouthSudan,,"83,566681"
SouthSudan,2000,"1,78012238"
SouthSudan,1990,"1,89588108"
SouthSudan,1991,"1,79958898"
SouthSudan,1992,"1,64389231"
SouthSudan,1993,"1,15938854"
SouthSudan,1994,"1,61747791"
SouthSudan,1995,"1,66975018"
SouthSudan,1996,"1,68843449"
SouthSudan,1997,"1,99458391"
SouthSudan,1998,"1,6529311"
SouthSudan,1999,"1,71044858"
SouthSudan,2001,"1,96934362"
SouthSudan,2002,"2,41972685"
SouthSudan,2003,"2,60686918"
SouthSudan,2004,"3,16739335"
SouthSudan,2005,"2,90451665"
SouthSudan,2006,"3,03109262"
SouthSudan,2007,"3,38620918"
SouthSudan,2008,"3,40375502"
SouthSudan,2009,"3,38830918"
SouthSudan,2010,"3,31489202"
SouthSudan,2011,"3,12783456"
SouthSudan,2012,"3,1561309"
SouthSudan,2013,"3,34585058"
SouthSudan,2014,"3,46577129"
SouthSudan,2015,"4,28367535"
SouthSudan,2016,"3,77485642"
SouthSudan,2017,"3,19962958"
SouthSudan,2018,"2,92436347"
SouthSudan,2019,"3,02741438"
SouthSudan,2020,"2,52827366"
SouthSudan,2021,"2,52827366"
Switzerland,,"4329,70969"
Switzerland,2000,"146,536593"
Switzerland,1990,"159,279757"
Switzerland,1991,"164,786597"
Switzerland,1992,"162,553582"
Switzerland,1993,"152,341259"
Switzerland,1994,"147,615731"
Switzerland,1995,"148,938842"
Switzerland,1996,"150,378494"
Switzerland,1997,"146,126"
Switzerland,1998,"150,985269"
Switzerland,1999,"149,922354"
Switzerland,2001,"150,710702"
Switzerland,2002,"144,48276"
Switzerland,2003,"147,439828"
Switzerland,2004,"148,240386"
Switzerland,2005,"148,767317"
Switzerland,2006,"146,013694"
Switzerland,2007,"138,096973"
Switzerland,2008,"140,779378"
Switzerland,2009,"135,447474"
Switzerland,2010,"138,459547"
Switzerland,2011,"124,402504"
Switzerland,2012,"126,636973"
Switzerland,2013,"127,817535"
Switzerland,2014,"114,739041"
Switzerland,2015,"112,036785"
Switzerland,2016,"112,246935"
Switzerland,2017,"108,3729"
Switzerland,2018,"103,784045"
Switzerland,2019,"102,638591"
Switzerland,2020,"89,5659221"
Switzerland,2021,"89,5659221"
Timor-Leste,,"145,29901"
Timor-Leste,2002,"4,19345959"
Timor-Leste,2003,"4,08536302"
Timor-Leste,2004,"4,34294722"
Timor-Leste,2005,"4,24151496"
Timor-Leste,2006,"4,23929983"
Timor-Leste,2007,"4,24241021"
Timor-Leste,2008,"4,58246916"
Timor-Leste,2009,"5,07511562"
Timor-Leste,2010,"5,14666814"
Timor-Leste,2011,"5,29286683"
Timor-Leste,2012,"6,20910614"
Timor-Leste,2013,"11,2846161"
Timor-Leste,2014,"12,4302943"
Timor-Leste,2015,"12,05515"
Timor-Leste,2016,"9,73630512"
Timor-Leste,2017,"9,61924234"
Timor-Leste,2018,"9,63994529"
Timor-Leste,2019,"9,74332603"
Timor-Leste,2020,"9,56945494"
Timor-Leste,2021,"9,56945494"
BurkinaFaso,,"90,8977929"
BurkinaFaso,2000,"2,12895619"
BurkinaFaso,1990,"1,58686483"
BurkinaFaso,1991,"1,66152713"
BurkinaFaso,1992,"1,62685342"
BurkinaFaso,1993,"1,57414267"
BurkinaFaso,1994,"1,57658038"
BurkinaFaso,1995,"1,48452142"
BurkinaFaso,1996,"1,63050379"
BurkinaFaso,1997,"1,80921259"
BurkinaFaso,1998,"1,87939454"
BurkinaFaso,1999,"1,94764001"
BurkinaFaso,2001,"1,99137566"
BurkinaFaso,2002,"1,95485273"
BurkinaFaso,2003,"2,03783266"
BurkinaFaso,2004,"2,02618934"
BurkinaFaso,2005,"2,00644766"
BurkinaFaso,2006,"2,35415328"
BurkinaFaso,2007,"2,67886217"
BurkinaFaso,2008,"2,83218372"
BurkinaFaso,2009,"2,89912925"
BurkinaFaso,2010,"3,1318757"
BurkinaFaso,2011,"3,18006943"
BurkinaFaso,2012,"3,79292983"
BurkinaFaso,2013,"4,02577553"
BurkinaFaso,2014,"3,97338115"
BurkinaFaso,2015,"4,36901566"
BurkinaFaso,2016,"4,35160606"
BurkinaFaso,2017,"4,9239852"
BurkinaFaso,2018,"5,2257792"
BurkinaFaso,2019,"5,12079446"
BurkinaFaso,2020,"4,5576786"
BurkinaFaso,2021,"4,5576786"
SaudiArabia,,"12742,6284"
SaudiArabia,2000,"344,211442"
SaudiArabia,1990,"308,241608"
SaudiArabia,1991,"412,878933"
SaudiArabia,1992,"439,063153"
SaudiArabia,1993,"460,242102"
SaudiArabia,1994,"432,367014"
SaudiArabia,1995,"337,903234"
SaudiArabia,1996,"325,661746"
SaudiArabia,1997,"266,8801"
SaudiArabia,1998,"251,41212"
SaudiArabia,1999,"268,57039"
SaudiArabia,2001,"335,718275"
SaudiArabia,2002,"358,479128"
SaudiArabia,2003,"348,957246"
SaudiArabia,2004,"409,379146"
SaudiArabia,2005,"398,910069"
SaudiArabia,2006,"422,519268"
SaudiArabia,2007,"368,327133"
SaudiArabia,2008,"400,797928"
SaudiArabia,2009,"419,832369"
SaudiArabia,2010,"453,118877"
SaudiArabia,2011,"422,526873"
SaudiArabia,2012,"463,603305"
SaudiArabia,2013,"431,894693"
SaudiArabia,2014,"472,915386"
SaudiArabia,2015,"510,664192"
SaudiArabia,2016,"472,74126"
SaudiArabia,2017,"463,580829"
SaudiArabia,2018,"442,897453"
SaudiArabia,2019,"435,907396"
SaudiArabia,2020,"431,212881"
SaudiArabia,2021,"431,212881"
SierraLeone,,"74,2782488"
SierraLeone,2000,"1,72627711"
SierraLeone,1990,"2,87026925"
SierraLeone,1991,"3,21522492"
SierraLeone,1992,"1,75965173"
SierraLeone,1993,"1,78757146"
SierraLeone,1994,"1,93836569"
SierraLeone,1995,"1,28716898"
SierraLeone,1996,"1,71279667"
SierraLeone,1997,"1,23728434"
SierraLeone,1998,"1,32459262"
SierraLeone,1999,"1,04441174"
SierraLeone,2001,"2,18263416"
SierraLeone,2002,"2,42606678"
SierraLeone,2003,"2,46844591"
SierraLeone,2004,"2,29793534"
SierraLeone,2005,"1,80679409"
SierraLeone,2006,"2,3834749"
SierraLeone,2007,"1,95261379"
SierraLeone,2008,"1,97846518"
SierraLeone,2009,"1,92057881"
SierraLeone,2010,"2,02855711"
SierraLeone,2011,"2,59927718"
SierraLeone,2012,"2,97374602"
SierraLeone,2013,"3,52308667"
SierraLeone,2014,"3,7970982"
SierraLeone,2015,"2,93043113"
SierraLeone,2016,"2,96366926"
SierraLeone,2017,"2,92400148"
SierraLeone,2018,"2,98861591"
SierraLeone,2019,"2,95081603"
SierraLeone,2020,"2,63916319"
SierraLeone,2021,"2,63916319"
SouthAfrica,,"6591,77098"
SouthAfrica,2000,"201,880816"
SouthAfrica,1990,"204,109807"
SouthAfrica,1991,"207,472859"
SouthAfrica,1992,"187,026895"
SouthAfrica,1993,"194,011195"
SouthAfrica,1994,"200,349714"
SouthAfrica,1995,"209,465457"
SouthAfrica,1996,"206,627384"
SouthAfrica,1997,"215,20294"
SouthAfrica,1998,"207,304274"
SouthAfrica,1999,"202,89208"
SouthAfrica,2001,"195,658361"
SouthAfrica,2002,"185,317625"
SouthAfrica,2003,"207,626741"
SouthAfrica,2004,"227,902768"
SouthAfrica,2005,"208,480892"
SouthAfrica,2006,"221,057166"
SouthAfrica,2007,"227,102238"
SouthAfrica,2008,"238,48014"
SouthAfrica,2009,"238,806248"
SouthAfrica,2010,"218,800943"
SouthAfrica,2011,"218,729897"
SouthAfrica,2012,"209,479069"
SouthAfrica,2013,"203,787825"
SouthAfrica,2014,"211,481194"
SouthAfrica,2015,"195,241475"
SouthAfrica,2016,"198,450908"
SouthAfrica,2017,"195,418637"
SouthAfrica,2018,"192,769285"
SouthAfrica,2019,"195,056008"
SouthAfrica,2020,"182,890069"
SouthAfrica,2021,"182,890069"
Turkmenistan,,"7769,18574"
Turkmenistan,2000,"199,105916"
Turkmenistan,1990,"204,335381"
Turkmenistan,1991,"207,22282"
Turkmenistan,1992,"196,895311"
Turkmenistan,1993,"164,654286"
Turkmenistan,1994,"195,046052"
Turkmenistan,1995,"193,544385"
Turkmenistan,1996,"171,321092"
Turkmenistan,1997,"168,389545"
Turkmenistan,1998,"174,151593"
Turkmenistan,1999,"202,083994"
Turkmenistan,2001,"199,823185"
Turkmenistan,2002,"207,671098"
Turkmenistan,2003,"229,500812"
Turkmenistan,2004,"237,002118"
Turkmenistan,2005,"243,46393"
Turkmenistan,2006,"246,344688"
Turkmenistan,2007,"275,425783"
Turkmenistan,2008,"275,540884"
Turkmenistan,2009,"240,431601"
Turkmenistan,2010,"269,428467"
Turkmenistan,2011,"288,435462"
Turkmenistan,2012,"294,009681"
Turkmenistan,2013,"296,849607"
Turkmenistan,2014,"298,701285"
Turkmenistan,2015,"302,865243"
Turkmenistan,2016,"297,39035"
Turkmenistan,2017,"292,749407"
Turkmenistan,2018,"288,968827"
Turkmenistan,2019,"308,24917"
Turkmenistan,2020,"299,791882"
Turkmenistan,2021,"299,791882"
Guinea-Bissau,,"121,245524"
Guinea-Bissau,2000,"2,92802554"
Guinea-Bissau,1990,"4,23788093"
Guinea-Bissau,1991,"4,23136531"
Guinea-Bissau,1992,"4,22302152"
Guinea-Bissau,1993,"4,21382316"
Guinea-Bissau,1994,"4,12323955"
Guinea-Bissau,1995,"4,03800694"
Guinea-Bissau,1996,"3,95811072"
Guinea-Bissau,1997,"4,27058482"
Guinea-Bissau,1998,"3,58033942"
Guinea-Bissau,1999,"3,95925348"
Guinea-Bissau,2001,"2,93803469"
Guinea-Bissau,2002,"2,94419959"
Guinea-Bissau,2003,"3,63168538"
Guinea-Bissau,2004,"3,68215414"
Guinea-Bissau,2005,"3,79219735"
Guinea-Bissau,2006,"3,76625402"
Guinea-Bissau,2007,"3,92472634"
Guinea-Bissau,2008,"3,76801738"
Guinea-Bissau,2009,"3,79265472"
Guinea-Bissau,2010,"3,75400219"
Guinea-Bissau,2011,"3,71319312"
Guinea-Bissau,2012,"3,67092653"
Guinea-Bissau,2013,"3,57454399"
Guinea-Bissau,2014,"3,6889763"
Guinea-Bissau,2015,"3,84701376"
Guinea-Bissau,2016,"4,09475112"
Guinea-Bissau,2017,"3,99237478"
Guinea-Bissau,2018,"3,98791445"
Guinea-Bissau,2019,"3,92386572"
Guinea-Bissau,2020,"3,49719334"
Guinea-Bissau,2021,"3,49719334"
Liechtenstein,,"4430,95532"
Liechtenstein,2000,"156,834619"
Liechtenstein,1990,"165,871687"
Liechtenstein,1991,"169,824754"
Liechtenstein,1992,"168,064156"
Liechtenstein,1993,"172,167473"
Liechtenstein,1994,"158,635378"
Liechtenstein,1995,"158,704663"
Liechtenstein,1996,"157,682787"
Liechtenstein,1997,"164,652215"
Liechtenstein,1998,"170,267711"
Liechtenstein,1999,"165,932436"
Liechtenstein,2001,"153,547926"
Liechtenstein,2002,"155,85584"
Liechtenstein,2003,"161,058083"
Liechtenstein,2004,"159,784047"
Liechtenstein,2005,"158,292282"
Liechtenstein,2006,"158,583929"
Liechtenstein,2007,"136,802113"
Liechtenstein,2008,"148,495391"
Liechtenstein,2009,"137,932656"
Liechtenstein,2010,"127,207868"
Liechtenstein,2011,"116,875431"
Liechtenstein,2012,"121,438755"
Liechtenstein,2013,"125,087995"
Liechtenstein,2014,"103,922843"
Liechtenstein,2015,"102,238591"
Liechtenstein,2016,"95,3104254"
Liechtenstein,2017,"98,5904762"
Liechtenstein,2018,"90,0933791"
Liechtenstein,2019,"93,679476"
Liechtenstein,2020,"88,7599664"
Liechtenstein,2021,"88,7599664"
UnitedStates,,"14542,4561"
UnitedStates,2000,"512,057563"
UnitedStates,1990,"486,763297"
UnitedStates,1991,"476,902027"
UnitedStates,1992,"482,583927"
UnitedStates,1993,"487,092811"
UnitedStates,1994,"490,433151"
UnitedStates,1995,"490,700793"
UnitedStates,1996,"501,812872"
UnitedStates,1997,"502,275714"
UnitedStates,1998,"499,845698"
UnitedStates,1999,"500,136345"
UnitedStates,2001,"497,938083"
UnitedStates,2002,"496,807412"
UnitedStates,2003,"497,848007"
UnitedStates,2004,"501,911502"
UnitedStates,2005,"499,090693"
UnitedStates,2006,"487,777186"
UnitedStates,2007,"489,487608"
UnitedStates,2008,"467,691629"
UnitedStates,2009,"429,232076"
UnitedStates,2010,"440,821408"
UnitedStates,2011,"426,73611"
UnitedStates,2012,"407,996351"
UnitedStates,2013,"415,240012"
UnitedStates,2014,"415,934836"
UnitedStates,2015,"401,780022"
UnitedStates,2016,"389,926739"
UnitedStates,2017,"384,472138"
UnitedStates,2018,"394,415309"
UnitedStates,2019,"383,327369"
UnitedStates,2020,"341,708727"
UnitedStates,2021,"341,708727"
UnitedKingdom,,"6452,22878"
UnitedKingdom,2000,"231,182536"
UnitedKingdom,1990,"252,181801"
UnitedKingdom,1991,"254,881032"
UnitedKingdom,1992,"247,697003"
UnitedKingdom,1993,"241,088482"
UnitedKingdom,1994,"238,756452"
UnitedKingdom,1995,"234,715281"
UnitedKingdom,1996,"242,912379"
UnitedKingdom,1997,"231,463192"
UnitedKingdom,1998,"232,821884"
UnitedKingdom,1999,"229,352134"
UnitedKingdom,2001,"233,939798"
UnitedKingdom,2002,"226,570431"
UnitedKingdom,2003,"230,271925"
UnitedKingdom,2004,"229,648515"
UnitedKingdom,2005,"226,895914"
UnitedKingdom,2006,"223,962873"
UnitedKingdom,2007,"218,397823"
UnitedKingdom,2008,"210,281342"
UnitedKingdom,2009,"188,663675"
UnitedKingdom,2010,"193,495045"
UnitedKingdom,2011,"175,984865"
UnitedKingdom,2012,"181,330365"
UnitedKingdom,2013,"176,309504"
UnitedKingdom,2014,"160,875784"
UnitedKingdom,2015,"153,904341"
UnitedKingdom,2016,"144,561008"
UnitedKingdom,2017,"139,396354"
UnitedKingdom,2018,"136,50764"
UnitedKingdom,2019,"131,144828"
UnitedKingdom,2020,"116,517284"
UnitedKingdom,2021,"116,517284"
NorthMacedonia,,"3669,11381"
NorthMacedonia,2000,"141,487572"
NorthMacedonia,1990,"170,534428"
NorthMacedonia,1991,"120,824642"
NorthMacedonia,1992,"132,568128"
NorthMacedonia,1993,"122,461175"
NorthMacedonia,1994,"127,575121"
NorthMacedonia,1995,"128,717077"
NorthMacedonia,1996,"140,958047"
NorthMacedonia,1997,"126,961519"
NorthMacedonia,1998,"149,950424"
NorthMacedonia,1999,"138,307464"
NorthMacedonia,2001,"140,114213"
NorthMacedonia,2002,"127,294663"
NorthMacedonia,2003,"131,21291"
NorthMacedonia,2004,"129,571308"
NorthMacedonia,2005,"130,222354"
NorthMacedonia,2006,"126,034459"
NorthMacedonia,2007,"109,035134"
NorthMacedonia,2008,"107,915154"
NorthMacedonia,2009,"99,6648202"
NorthMacedonia,2010,"98,521254"
NorthMacedonia,2011,"106,499293"
NorthMacedonia,2012,"101,066492"
NorthMacedonia,2013,"89,8387191"
NorthMacedonia,2014,"86,1679441"
NorthMacedonia,2015,"81,0711922"
NorthMacedonia,2016,"80,5927498"
NorthMacedonia,2017,"86,5004544"
NorthMacedonia,2018,"80,9299472"
NorthMacedonia,2019,"91,8630028"
NorthMacedonia,2020,"82,326073"
NorthMacedonia,2021,"82,326073"
SolomonIslands,,"415,608793"
SolomonIslands,2000,"12,9985945"
SolomonIslands,1990,"11,2786902"
SolomonIslands,1991,"11,7875179"
SolomonIslands,1992,"11,7252686"
SolomonIslands,1993,"12,1737594"
SolomonIslands,1994,"12,5881454"
SolomonIslands,1995,"12,7274195"
SolomonIslands,1996,"12,8507292"
SolomonIslands,1997,"12,9587709"
SolomonIslands,1998,"13,2797874"
SolomonIslands,1999,"12,9195739"
SolomonIslands,2001,"13,2753383"
SolomonIslands,2002,"13,5308383"
SolomonIslands,2003,"13,7702146"
SolomonIslands,2004,"14,3830732"
SolomonIslands,2005,"14,4091522"
SolomonIslands,2006,"14,4405689"
SolomonIslands,2007,"14,6521665"
SolomonIslands,2008,"14,6748252"
SolomonIslands,2009,"14,8500818"
SolomonIslands,2010,"14,9930379"
SolomonIslands,2011,"15,2645604"
SolomonIslands,2012,"15,0233337"
SolomonIslands,2013,"15,6992033"
SolomonIslands,2014,"13,480707"
SolomonIslands,2015,"11,6641851"
SolomonIslands,2016,"11,2150692"
SolomonIslands,2017,"10,783867"
SolomonIslands,2018,"10,6409826"
SolomonIslands,2019,"10,6903465"
SolomonIslands,2020,"10,439492"
SolomonIslands,2021,"10,439492"
MarshallIslands,,"1556,60692"
MarshallIslands,2000,"46,7809194"
MarshallIslands,1992,"37,4993604"
MarshallIslands,1993,"40,5877466"
MarshallIslands,1994,"40,2773673"
MarshallIslands,1995,"41,8269814"
MarshallIslands,1996,"41,764075"
MarshallIslands,1997,"41,8327849"
MarshallIslands,1998,"43,657161"
MarshallIslands,1999,"41,8551851"
MarshallIslands,2001,"47,8814515"
MarshallIslands,2002,"50,3738782"
MarshallIslands,2003,"47,7072733"
MarshallIslands,2004,"51,655775"
MarshallIslands,2005,"49,3307756"
MarshallIslands,2006,"52,0350745"
MarshallIslands,2007,"53,3428485"
MarshallIslands,2008,"54,7897604"
MarshallIslands,2009,"56,2773333"
MarshallIslands,2010,"57,7241599"
MarshallIslands,2011,"59,1095151"
MarshallIslands,2012,"57,366927"
MarshallIslands,2013,"58,6869929"
MarshallIslands,2014,"59,9800626"
MarshallIslands,2015,"59,7085604"
MarshallIslands,2016,"59,4024422"
MarshallIslands,2017,"60,5849323"
MarshallIslands,2018,"60,2167326"
MarshallIslands,2019,"61,6706639"
MarshallIslands,2020,"61,3400912"
MarshallIslands,2021,"61,3400912"
PapuaNewGuinea,,"474,219704"
PapuaNewGuinea,2000,"10,9325113"
PapuaNewGuinea,1990,"11,2017772"
PapuaNewGuinea,1991,"11,0163755"
PapuaNewGuinea,1992,"10,8734575"
PapuaNewGuinea,1993,"10,6255523"
PapuaNewGuinea,1994,"10,3288396"
PapuaNewGuinea,1995,"9,52770934"
PapuaNewGuinea,1996,"9,87865075"
PapuaNewGuinea,1997,"11,3499678"
PapuaNewGuinea,1998,"12,3040717"
PapuaNewGuinea,1999,"10,2610126"
PapuaNewGuinea,2001,"12,8784565"
PapuaNewGuinea,2002,"13,7126082"
PapuaNewGuinea,2003,"15,203964"
PapuaNewGuinea,2004,"16,9387236"
PapuaNewGuinea,2005,"16,1927592"
PapuaNewGuinea,2006,"15,5448221"
PapuaNewGuinea,2007,"21,5560694"
PapuaNewGuinea,2008,"16,4874837"
PapuaNewGuinea,2009,"17,0954555"
PapuaNewGuinea,2010,"15,3004983"
PapuaNewGuinea,2011,"16,7818871"
PapuaNewGuinea,2012,"15,6489037"
PapuaNewGuinea,2013,"16,4278579"
PapuaNewGuinea,2014,"18,2695524"
PapuaNewGuinea,2015,"18,839102"
PapuaNewGuinea,2016,"19,2524882"
PapuaNewGuinea,2017,"18,1333192"
PapuaNewGuinea,2018,"17,8704889"
PapuaNewGuinea,2019,"18,0974051"
PapuaNewGuinea,2020,"17,8439669"
PapuaNewGuinea,2021,"17,8439669"
EquatorialGuinea,,"4588,51348"
EquatorialGuinea,2000,"24,3709387"
EquatorialGuinea,1990,"3,56620896"
EquatorialGuinea,1991,"3,65677956"
EquatorialGuinea,1992,"3,53894102"
EquatorialGuinea,1993,"3,61143617"
EquatorialGuinea,1994,"3,85444315"
EquatorialGuinea,1995,"4,07137337"
EquatorialGuinea,1996,"5,96635087"
EquatorialGuinea,1997,"13,6051896"
EquatorialGuinea,1998,"11,3366709"
EquatorialGuinea,1999,"16,7777644"
EquatorialGuinea,2001,"112,624077"
EquatorialGuinea,2002,"283,687332"
EquatorialGuinea,2003,"278,281081"
EquatorialGuinea,2004,"333,493177"
EquatorialGuinea,2005,"257,401189"
EquatorialGuinea,2006,"217,460382"
EquatorialGuinea,2007,"163,09568"
EquatorialGuinea,2008,"170,593374"
EquatorialGuinea,2009,"143,960231"
EquatorialGuinea,2010,"173,049228"
EquatorialGuinea,2011,"230,164371"
EquatorialGuinea,2012,"213,532508"
EquatorialGuinea,2013,"258,150728"
EquatorialGuinea,2014,"239,061836"
EquatorialGuinea,2015,"222,516447"
EquatorialGuinea,2016,"224,908902"
EquatorialGuinea,2017,"233,636397"
EquatorialGuinea,2018,"205,567868"
EquatorialGuinea,2019,"181,768248"
EquatorialGuinea,2020,"175,602163"
EquatorialGuinea,2021,"175,602163"
DominicanRepublic,,"1602,75144"
DominicanRepublic,2000,"53,8048788"
DominicanRepublic,1990,"30,0643696"
DominicanRepublic,1991,"31,4864267"
DominicanRepublic,1992,"33,7507097"
DominicanRepublic,1993,"35,6473225"
DominicanRepublic,1994,"36,8459651"
DominicanRepublic,1995,"46,3686593"
DominicanRepublic,1996,"49,746937"
DominicanRepublic,1997,"51,2563012"
DominicanRepublic,1998,"51,9715924"
DominicanRepublic,1999,"51,2641367"
DominicanRepublic,2001,"53,4354833"
DominicanRepublic,2002,"57,6251966"
DominicanRepublic,2003,"57,8826725"
DominicanRepublic,2004,"46,35349"
DominicanRepublic,2005,"47,329871"
DominicanRepublic,2006,"49,7560715"
DominicanRepublic,2007,"51,3798846"
DominicanRepublic,2008,"51,592232"
DominicanRepublic,2009,"49,571874"
DominicanRepublic,2010,"50,8796125"
DominicanRepublic,2011,"52,1368184"
DominicanRepublic,2012,"51,3663795"
DominicanRepublic,2013,"50,7958017"
DominicanRepublic,2014,"51,4712229"
DominicanRepublic,2015,"54,8422437"
DominicanRepublic,2016,"56,8845098"
DominicanRepublic,2017,"54,8273469"
DominicanRepublic,2018,"58,0357784"
DominicanRepublic,2019,"61,5036207"
DominicanRepublic,2020,"61,4370141"
DominicanRepublic,2021,"61,4370141"
RussianFederation,,"8739,00512"
RussianFederation,2000,"241,182005"
RussianFederation,1990,"410,843833"
RussianFederation,1991,"388,585355"
RussianFederation,1992,"316,919917"
RussianFederation,1993,"300,81033"
RussianFederation,1994,"265,580956"
RussianFederation,1995,"261,189019"
RussianFederation,1996,"256,241047"
RussianFederation,1997,"239,684832"
RussianFederation,1998,"237,518212"
RussianFederation,1999,"242,800189"
RussianFederation,2001,"248,129874"
RussianFederation,2002,"247,195354"
RussianFederation,2003,"253,193726"
RussianFederation,2004,"254,972927"
RussianFederation,2005,"258,52183"
RussianFederation,2006,"268,871201"
RussianFederation,2007,"268,79461"
RussianFederation,2008,"274,251263"
RussianFederation,2009,"256,023559"
RussianFederation,2010,"269,827906"
RussianFederation,2011,"278,108016"
RussianFederation,2012,"280,029278"
RussianFederation,2013,"269,294661"
RussianFederation,2014,"269,188603"
RussianFederation,2015,"268,67869"
RussianFederation,2016,"267,398184"
RussianFederation,2017,"271,524399"
RussianFederation,2018,"278,586399"
RussianFederation,2019,"276,315622"
RussianFederation,2020,"259,371662"
RussianFederation,2021,"259,371662"
AntiguaandBarbuda,,"3335,45914"
AntiguaandBarbuda,2000,"92,5447274"
AntiguaandBarbuda,1990,"84,3807574"
AntiguaandBarbuda,1991,"80,4873199"
AntiguaandBarbuda,1992,"77,7465837"
AntiguaandBarbuda,1993,"78,8774192"
AntiguaandBarbuda,1994,"77,2025475"
AntiguaandBarbuda,1995,"78,112713"
AntiguaandBarbuda,1996,"81,4535505"
AntiguaandBarbuda,1997,"85,8462568"
AntiguaandBarbuda,1998,"88,8692232"
AntiguaandBarbuda,1999,"90,6757372"
AntiguaandBarbuda,2001,"92,2488732"
AntiguaandBarbuda,2002,"101,082317"
AntiguaandBarbuda,2003,"106,453468"
AntiguaandBarbuda,2004,"109,460267"
AntiguaandBarbuda,2005,"110,102744"
AntiguaandBarbuda,2006,"111,642484"
AntiguaandBarbuda,2007,"116,164044"
AntiguaandBarbuda,2008,"117,390541"
AntiguaandBarbuda,2009,"122,658797"
AntiguaandBarbuda,2010,"123,871495"
AntiguaandBarbuda,2011,"119,213472"
AntiguaandBarbuda,2012,"121,580816"
AntiguaandBarbuda,2013,"121,069977"
AntiguaandBarbuda,2014,"119,701821"
AntiguaandBarbuda,2015,"123,116517"
AntiguaandBarbuda,2016,"124,657717"
AntiguaandBarbuda,2017,"123,483327"
AntiguaandBarbuda,2018,"124,204973"
AntiguaandBarbuda,2019,"120,192755"
AntiguaandBarbuda,2020,"105,482952"
AntiguaandBarbuda,2021,"105,482952"
